Date,Day,ChannelGroup,Channel,StartTime,Typol,Description,TimeSlot,Time start,Time end,Time Length,NIns,Rating%,Audience[000'],Rch%,Rchr'000,Cov%,Covr'000,Share
16/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Serial,Te famshmit,02:00:00-26:00:00,13:40:00,14:10:00,00:30:00,1,1.14,18.39,2.42,39.27,2.42,39.27,4.74
16/01/2021,Saturday,KTV Group,KTV HD,00:30:00,Serial,Via Balcanica,02:00:00-26:00:00,03:10:00,03:40:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,KTV Group,KTV HD,00:35:00,Emision per femije,PFF,02:00:00-26:00:00,16:25:00,17:00:00,00:35:00,1,0.84,13.67,3.99,64.68,3.99,64.68,2.74
16/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Emision per femije,Treni,02:00:00-26:00:00,15:30:00,16:10:00,00:40:00,1,0.73,11.87,0.87,14.1,0.87,14.1,2.53
16/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Emision per mode,Fashionista,02:00:00-26:00:00,19:50:00,20:30:00,00:40:00,1,4.11,66.52,8.9,144.26,8.9,144.26,11.41
16/01/2021,Saturday,KTV Group,KTV HD,00:40:00,Serial,Rikthimi,02:00:00-26:00:00,05:20:00,06:00:00,00:40:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Dokumentar seri,Bota e së ardhmës,02:00:00-26:00:00,06:10:00,06:55:00,00:45:00,1,0.11,1.74,0.16,2.61,0.16,2.61,7.52
16/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Emision familjar,Foleja-r,02:00:00-26:00:00,07:15:00,08:00:00,00:45:00,1,0.03,0.43,0.59,9.59,0.59,9.59,0.78
16/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Lajme,Lajme e mbrëmjes,02:00:00-26:00:00,19:00:00,19:45:00,00:45:00,1,8.25,133.63,15.81,256.08,15.81,256.08,23.98
16/01/2021,Saturday,KTV Group,KTV HD,00:45:00,Serial,Rikthimi,02:00:00-26:00:00,22:30:00,23:15:00,00:45:00,1,1.94,31.48,4.11,66.59,4.11,66.59,5.88
16/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Emision i mbremjes,Interaktiv - Biseda - r,02:00:00-26:00:00,14:10:00,15:00:00,00:50:00,1,0.21,3.47,3.54,57.42,3.54,57.42,0.82
16/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Emision i mengjesit,Sot – vazhdimi,02:00:00-26:00:00,09:10:00,10:00:00,00:50:00,1,0.83,13.39,1.93,31.21,1.93,31.21,5.95
16/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Magazine televizive,Magazina 038,02:00:00-26:00:00,12:30:00,13:20:00,00:50:00,1,1.16,18.87,2.5,40.56,2.5,40.56,4.94
16/01/2021,Saturday,KTV Group,KTV HD,00:50:00,Magazine televizive,Magazina 038 - r,02:00:00-26:00:00,04:30:00,05:20:00,00:50:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision i mengjesit,Sot,02:00:00-26:00:00,08:00:00,09:00:00,01:00:00,1,0.26,4.27,2.04,33.06,2.04,33.06,3.59
16/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision i pasdites,Express - vazhdimi,02:00:00-26:00:00,10:45:00,11:45:00,01:00:00,1,0.72,11.59,2.19,35.45,2.19,35.45,3.45
16/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Emision informativ,Codex,02:00:00-26:00:00,18:00:00,19:00:00,01:00:00,1,3.09,50.08,9.21,149.27,9.21,149.27,9.42
16/01/2021,Saturday,KTV Group,KTV HD,01:00:00,Serial,Poldark,02:00:00-26:00:00,02:10:00,03:10:00,01:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,KTV Group,KTV HD,01:15:00,Emision per mode,Prishtina Fashion Night - r,02:00:00-26:00:00,24:45:00,26:00:00,01:15:00,1,0.04,0.57,0.04,0.57,0.04,0.57,0.45
16/01/2021,Saturday,KTV Group,KTV HD,01:30:00,Emision per mode,Prishtina Fashion Night,02:00:00-26:00:00,20:30:00,22:00:00,01:30:00,1,2.21,35.87,9.14,148.08,9.14,148.08,5.97
16/01/2021,Saturday,KTV Group,KTV HD,01:30:00,Film,Film artistik :Take Care,02:00:00-26:00:00,23:15:00,24:45:00,01:30:00,1,0.28,4.58,2.01,32.51,2.01,32.51,1.41
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 10 + Top Shop,02:00:00-26:00:00,16:20:00,16:30:00,00:10:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 11,02:00:00-26:00:00,17:50:00,18:00:00,00:10:00,1,0.28,4.59,0.28,4.59,0.28,4.59,0.89
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 12+13,02:00:00-26:00:00,18:50:00,19:00:00,00:10:00,1,0.28,4.59,0.28,4.59,0.28,4.59,0.87
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 14 B,02:00:00-26:00:00,19:20:00,19:30:00,00:10:00,1,0.31,4.96,0.31,4.96,0.31,4.96,0.9
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:10:00,Reklama,Blloku 4 + Top Shop,02:00:00-26:00:00,08:50:00,09:00:00,00:10:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:15:00,Reklama,Blloku 16 + Lajme,02:00:00-26:00:00,22:15:00,22:30:00,00:15:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Lajme,Lajme,02:00:00-26:00:00,16:00:00,16:20:00,00:20:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Lajme,Lajme Qendrore,02:00:00-26:00:00,19:00:00,19:20:00,00:20:00,1,0.3,4.79,0.31,4.96,0.31,4.96,0.87
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:20:00,Reklama,Blloku 15,02:00:00-26:00:00,20:10:00,20:30:00,00:20:00,1,0.04,0.69,0.28,4.59,0.28,4.59,0.12
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Dokumentar,Dokumentar telegrafi,02:00:00-26:00:00,22:30:00,23:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Emision i pasdites,Pasdite,02:00:00-26:00:00,15:00:00,15:30:00,00:30:00,1,0.01,0.15,0.28,4.59,0.28,4.59,0.03
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Lajme,Lajme,02:00:00-26:00:00,13:00:00,13:30:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 7 + Top Shop,02:00:00-26:00:00,12:30:00,13:00:00,00:30:00,1,0.01,0.22,0.04,0.6,0.04,0.6,0.06
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 8 + Top Shop,02:00:00-26:00:00,14:30:00,15:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Blloku 9 + Top Shop,02:00:00-26:00:00,15:30:00,16:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,CityShop,02:00:00-26:00:00,11:00:00,11:30:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:30:00,Reklama,Storie,02:00:00-26:00:00,16:30:00,17:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:40:00,Emision,Showbizz Reporteri,02:00:00-26:00:00,19:30:00,20:10:00,00:40:00,1,0.29,4.74,0.31,4.96,0.31,4.96,0.83
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:50:00,Emision,Reader,02:00:00-26:00:00,18:00:00,18:50:00,00:50:00,1,0.32,5.26,0.87,14.17,0.87,14.17,0.99
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:50:00,Emision,VIRAL,02:00:00-26:00:00,17:00:00,17:50:00,00:50:00,1,0.17,2.75,0.28,4.59,0.28,4.59,0.54
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,00:55:00,Reklama,Blloku 6 + Top Shop,02:00:00-26:00:00,11:30:00,12:25:00,00:55:00,1,0.01,0.17,0.04,0.6,0.04,0.6,0.05
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision,Radar,02:00:00-26:00:00,09:00:00,10:00:00,01:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision,Taxi Show - R,02:00:00-26:00:00,10:00:00,11:00:00,01:00:00,1,0,0.03,0.21,3.48,0.21,3.48,0.01
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Emision i pasdites,Reload,02:00:00-26:00:00,02:30:00,03:30:00,01:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:00:00,Reklama,CityShop,02:00:00-26:00:00,13:30:00,14:30:00,01:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Emision,INDOKS,02:00:00-26:00:00,23:00:00,24:30:00,01:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Emision,Personale R,02:00:00-26:00:00,24:30:00,26:00:00,01:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:30:00,Reklama,Storie,02:00:00-26:00:00,05:30:00,07:00:00,01:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:45:00,Debat,Debat Plus,02:00:00-26:00:00,20:30:00,22:15:00,01:45:00,1,0.03,0.53,0.79,12.85,0.79,12.85,0.09
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,01:50:00,Emision i mengjesit,Miremengjesi…,02:00:00-26:00:00,07:00:00,08:50:00,01:50:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini,02:00:00,Emision i pasdites,Pasdite - R,02:00:00-26:00:00,03:30:00,05:30:00,02:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 10 + Top Shop,02:00:00-26:00:00,16:20:00,16:30:00,00:10:00,1,1.45,23.53,1.72,27.94,1.72,27.94,4.68
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 11,02:00:00-26:00:00,17:50:00,18:00:00,00:10:00,1,0.37,5.95,0.38,6.13,0.38,6.13,1.15
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 12+13,02:00:00-26:00:00,18:50:00,19:00:00,00:10:00,1,0.41,6.58,0.64,10.33,0.64,10.33,1.25
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 14 B,02:00:00-26:00:00,19:20:00,19:30:00,00:10:00,1,1.47,23.88,3.51,56.89,3.51,56.89,4.33
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:10:00,Reklama,Blloku 4 + Top Shop,02:00:00-26:00:00,08:50:00,09:00:00,00:10:00,1,0.05,0.85,0.25,4.05,0.25,4.05,0.51
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:15:00,Reklama,Blloku 16 + Lajme,02:00:00-26:00:00,22:15:00,22:30:00,00:15:00,1,4.66,75.55,6.47,104.89,6.47,104.89,12.8
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:20:00,Lajme,Lajme,02:00:00-26:00:00,16:00:00,16:20:00,00:20:00,1,2.05,33.14,3.38,54.8,3.38,54.8,6.77
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:20:00,Lajme,Lajme Qendrore,02:00:00-26:00:00,19:00:00,19:20:00,00:20:00,1,0.57,9.23,2.41,39.04,2.41,39.04,1.67
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:20:00,Reklama,Blloku 15,02:00:00-26:00:00,20:10:00,20:30:00,00:20:00,1,0.56,9.11,2.11,34.21,2.11,34.21,1.54
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Dokumentar,Dokumentar telegrafi,02:00:00-26:00:00,22:30:00,23:00:00,00:30:00,1,4.36,70.6,7.84,127.01,7.84,127.01,12.72
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Emision i pasdites,Pasdite,02:00:00-26:00:00,15:00:00,15:30:00,00:30:00,1,1.13,18.31,1.5,24.38,1.5,24.38,4
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Lajme,Lajme,02:00:00-26:00:00,13:00:00,13:30:00,00:30:00,1,0.72,11.67,1.46,23.6,1.46,23.6,2.96
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Reklama,Blloku 7 + Top Shop,02:00:00-26:00:00,12:30:00,13:00:00,00:30:00,1,0.53,8.66,1.26,20.44,1.26,20.44,2.33
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Reklama,Blloku 8 + Top Shop,02:00:00-26:00:00,14:30:00,15:00:00,00:30:00,1,1.35,21.87,2.01,32.58,2.01,32.58,5.08
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Reklama,Blloku 9 + Top Shop,02:00:00-26:00:00,15:30:00,16:00:00,00:30:00,1,0.99,16.02,1.81,29.38,1.81,29.38,3.45
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Reklama,CityShop,02:00:00-26:00:00,11:00:00,11:30:00,00:30:00,1,0.83,13.45,1.92,31.04,1.92,31.04,4.01
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:30:00,Reklama,Storie,02:00:00-26:00:00,16:30:00,17:00:00,00:30:00,1,1.47,23.74,3.03,49.13,3.03,49.13,4.78
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:40:00,Emision,Showbizz Reporteri,02:00:00-26:00:00,19:30:00,20:10:00,00:40:00,1,1.3,20.98,5.73,92.79,5.73,92.79,3.68
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:50:00,Emision,Reader,02:00:00-26:00:00,18:00:00,18:50:00,00:50:00,1,0.35,5.6,2.44,39.57,2.44,39.57,1.05
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:50:00,Emision,VIRAL,02:00:00-26:00:00,17:00:00,17:50:00,00:50:00,1,0.91,14.78,2.29,37.08,2.29,37.08,2.91
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,00:55:00,Reklama,Blloku 6 + Top Shop,02:00:00-26:00:00,11:30:00,12:25:00,00:55:00,1,1.15,18.61,1.88,30.48,1.88,30.48,5.39
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:00:00,Emision,Radar,02:00:00-26:00:00,09:00:00,10:00:00,01:00:00,1,0.97,15.67,1.69,27.44,1.69,27.44,7.19
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:00:00,Emision,Taxi Show - R,02:00:00-26:00:00,10:00:00,11:00:00,01:00:00,1,1.46,23.68,4.22,68.38,4.22,68.38,7.95
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:00:00,Emision i pasdites,Reload,02:00:00-26:00:00,02:30:00,03:30:00,01:00:00,1,0.31,4.99,0.31,4.99,0.31,4.99,7.47
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:00:00,Reklama,CityShop,02:00:00-26:00:00,13:30:00,14:30:00,01:00:00,1,1.32,21.37,4.55,73.78,4.55,73.78,5.4
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:30:00,Emision,INDOKS,02:00:00-26:00:00,23:00:00,24:30:00,01:30:00,1,1.57,25.44,3.72,60.3,3.72,60.3,6.8
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:30:00,Emision,Personale R,02:00:00-26:00:00,24:30:00,26:00:00,01:30:00,1,0.12,2,1.27,20.59,1.27,20.59,1.44
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:30:00,Reklama,Storie,02:00:00-26:00:00,05:30:00,07:00:00,01:30:00,1,0,0.03,0.16,2.61,0.16,2.61,0.12
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:45:00,Debat,Debat Plus,02:00:00-26:00:00,20:30:00,22:15:00,01:45:00,1,4.55,73.67,12.67,205.3,12.67,205.3,12.25
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,01:50:00,Emision i mengjesit,Miremengjesi…,02:00:00-26:00:00,07:00:00,08:50:00,01:50:00,1,0.09,1.5,1.28,20.69,1.28,20.69,2
16/01/2021,Saturday,TV Dukagjini Group,TV Dukagjini HD,02:00:00,Emision i pasdites,Pasdite - R,02:00:00-26:00:00,03:30:00,05:30:00,02:00:00,1,0.06,1.02,0.31,4.99,0.31,4.99,2.32
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,02:00:00,02:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,07:00:00,07:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,08:00:00,08:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,09:00:00,09:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,10:00:00,10:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,11:00:00,11:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,12:00:00,12:05:00,00:05:00,1,0.18,2.95,0.18,2.95,0.18,2.95,0.86
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,13:00:00,13:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,14:00:00,14:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Lajme,FLASH,02:00:00-26:00:00,15:00:00,15:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:05:00,Reklama,PROMO,02:00:00-26:00:00,05:30:00,05:35:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:10:00,Reklama,SMART SHOP,02:00:00-26:00:00,14:50:00,15:00:00,00:10:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:15:00,Reklama,TV SHOP,02:00:00-26:00:00,17:45:00,18:00:00,00:15:00,1,0.07,1.21,0.07,1.21,0.07,1.21,0.24
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:20:00,Muzike,Muzike argetuese,02:00:00-26:00:00,14:30:00,14:50:00,00:20:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:25:00,Lajme,21 MINUTA,02:00:00-26:00:00,04:35:00,05:00:00,00:25:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:25:00,Muzike,Muzike argetuese,02:00:00-26:00:00,05:35:00,06:00:00,00:25:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:25:00,Muzike,Muzike popullore,02:00:00-26:00:00,14:05:00,14:30:00,00:25:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Dokumentar,DOKUMENTAR,02:00:00-26:00:00,05:00:00,05:30:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Dokumentar,DOKUMENTAR,02:00:00-26:00:00,20:00:00,20:30:00,00:30:00,1,0.01,0.15,0.11,1.77,0.11,1.77,0.03
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Emision argetues,35mm,02:00:00-26:00:00,19:30:00,20:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Lajme,VOA,02:00:00-26:00:00,06:00:00,06:30:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Lajme,VOA,02:00:00-26:00:00,18:00:00,18:30:00,00:30:00,1,0.07,1.21,0.07,1.21,0.07,1.21,0.23
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Muzike,Muzike argetuese,02:00:00-26:00:00,25:30:00,26:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:30:00,Muzike,Muzike popullore,02:00:00-26:00:00,06:30:00,07:00:00,00:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:40:00,Lajme,21 MINUTA,02:00:00-26:00:00,22:00:00,22:40:00,00:40:00,1,0.19,3.15,0.28,4.59,0.28,4.59,0.53
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:50:00,Emision argetues,35mm,02:00:00-26:00:00,24:40:00,25:30:00,00:50:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision argetues,PRITE TË GJELBRËN,02:00:00-26:00:00,09:05:00,10:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision argetues,PRITE TË GJELBRËN,02:00:00-26:00:00,10:05:00,11:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision argetues,PRITE TË GJELBRËN,02:00:00-26:00:00,11:05:00,12:00:00,00:55:00,1,0.14,2.29,0.15,2.35,0.15,2.35,0.68
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision argetues,PRITE TË GJELBRËN,02:00:00-26:00:00,12:05:00,13:00:00,00:55:00,1,0.03,0.48,0.18,2.95,0.18,2.95,0.13
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision garues,BABI JEM SUPERMEN,02:00:00-26:00:00,13:05:00,14:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision i mengjesit,PËR DITË TË MBARË,02:00:00-26:00:00,07:05:00,08:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Emision i mengjesit,PËR DITË TË MBARË,02:00:00-26:00:00,08:05:00,09:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,00:55:00,Magazine televizive,BON BON,02:00:00-26:00:00,02:05:00,03:00:00,00:55:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,01:00:00,Lajme,21 LIVE NEWS,02:00:00-26:00:00,18:30:00,19:30:00,01:00:00,1,0.28,4.6,0.69,11.17,0.69,11.17,0.85
16/01/2021,Saturday,RTV 21 Group,RTV 21,01:10:00,Serial,EMRI IM ËSHTË ENGJËLL,02:00:00-26:00:00,15:05:00,16:15:00,01:10:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,01:30:00,Emision Argetues,FOL SHQIP,02:00:00-26:00:00,20:30:00,22:00:00,01:30:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,01:30:00,Magazine televizive,BON BON,02:00:00-26:00:00,16:15:00,17:45:00,01:30:00,1,0.02,0.38,0.36,5.8,0.36,5.8,0.07
16/01/2021,Saturday,RTV 21 Group,RTV 21,01:35:00,Emision argetues,FOL SHQIP,02:00:00-26:00:00,03:00:00,04:35:00,01:35:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV 21,02:00:00,Emision Argetues,ODEON,02:00:00-26:00:00,22:40:00,24:40:00,02:00:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,02:00:00,02:05:00,00:05:00,1,0.5,8.03,0.64,10.31,0.64,10.31,8.11
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,07:00:00,07:05:00,00:05:00,1,0,0,0,0,0,0,0
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,08:00:00,08:05:00,00:05:00,1,1.02,16.55,1.24,20.08,1.24,20.08,18.98
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,09:00:00,09:05:00,00:05:00,1,3.31,53.56,3.4,55.04,3.4,55.04,29.56
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,10:00:00,10:05:00,00:05:00,1,1.85,30.03,2.04,33.1,2.04,33.1,11.91
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,11:00:00,11:05:00,00:05:00,1,1.41,22.82,2.29,37.12,2.29,37.12,6.79
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,12:00:00,12:05:00,00:05:00,1,1.97,31.84,1.98,32.08,1.98,32.08,9.25
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,13:00:00,13:05:00,00:05:00,1,1.76,28.59,2.13,34.49,2.13,34.49,6.98
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,14:00:00,14:05:00,00:05:00,1,1.99,32.21,2.99,48.38,2.99,48.38,8.43
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Lajme,FLASH,02:00:00-26:00:00,15:00:00,15:05:00,00:05:00,1,2.27,36.71,3.21,51.97,3.21,51.97,8.19
16/01/2021,Saturday,RTV 21 Group,RTV21 HD,00:05:00,Reklama,PROMO,02:00:00-26:00:00,05:30:00,05:35:00,00:05:00,1,0,0,0,0,0,0,0
