Channel Group,Date,Day of week,Metrics,Time end,Time start,Values
K Sport Group,12/3/2021,Friday,Rurall Rating%,25:30:00,25:00:00,0
K Sport Group,12/3/2021,Friday,Urbann Rating%,25:30:00,25:00:00,0
K Sport Group,12/3/2021,Friday,1-14 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,15-19 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,20- 24 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,25-34 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,35-44 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,45-54 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,55-64 Yrs Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,65+ Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,All target Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Female Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Ferizaj Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Gjakova Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Gjilan Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Male Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Mitrovica Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Peja Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Prishtina Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Prizren Region Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Rurall Rating%,26:00:00,25:30:00,0
K Sport Group,12/3/2021,Friday,Urbann Rating%,26:00:00,25:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,2:30:00,2:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,3:00:00,2:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,3:30:00,3:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,4:00:00,3:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,4:30:00,4:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,5:00:00,4:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,5:30:00,5:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,6:00:00,5:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,6:30:00,6:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,7:00:00,6:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,7:30:00,7:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,8:00:00,7:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Female Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,Urbann Rating%,8:30:00,8:00:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,9:00:00,8:30:00,0.02
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,9:00:00,8:30:00,0.03
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,9:00:00,8:30:00,0.01
Klan TV Group,12/3/2021,Friday,Female Rating%,9:00:00,8:30:00,0.01
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Male Rating%,9:00:00,8:30:00,0.01
Klan TV Group,12/3/2021,Friday,Mitrovica Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Peja Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Prishtina Region Rating%,9:00:00,8:30:00,0.02
Klan TV Group,12/3/2021,Friday,Prizren Region Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,Rurall Rating%,9:00:00,8:30:00,0.01
Klan TV Group,12/3/2021,Friday,Urbann Rating%,9:00:00,8:30:00,0
Klan TV Group,12/3/2021,Friday,1-14 Yrs Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,15-19 Yrs Rating%,9:30:00,9:00:00,0.52
Klan TV Group,12/3/2021,Friday,20- 24 Yrs Rating%,9:30:00,9:00:00,0.71
Klan TV Group,12/3/2021,Friday,25-34 Yrs Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,35-44 Yrs Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,45-54 Yrs Rating%,9:30:00,9:00:00,0.62
Klan TV Group,12/3/2021,Friday,55-64 Yrs Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,65+ Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,All target Rating%,9:30:00,9:00:00,0.19
Klan TV Group,12/3/2021,Friday,Female Rating%,9:30:00,9:00:00,0.13
Klan TV Group,12/3/2021,Friday,Ferizaj Region Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,Gjakova Region Rating%,9:30:00,9:00:00,0
Klan TV Group,12/3/2021,Friday,Gjilan Region Rating%,9:30:00,9:00:00,1.23
Klan TV Group,12/3/2021,Friday,Male Rating%,9:30:00,9:00:00,0.25
